node,361398852,47.2662301,9.6289736
node,361398867,47.2631858,9.6323862
node,361398871,47.2649833,9.6298128
node,361398875,47.2629355,9.6319213
node,361398877,47.2645174,9.6296701
node,361373450,47.2609963,9.6391265
node,361373465,47.2605393,9.6391938
node,361373438,47.2599221,9.643855
node,361373451,47.2599211,9.6424076
node,361373452,47.2590266,9.645065
node,361373453,47.2561872,9.6449662
node,361373466,47.2591577,9.6433864
node,361373467,47.2571832,9.6462889
node,361373436,47.2614271,9.6393298
node,361398849,47.2625837,9.6357323
node,361398861,47.2622077,9.6353667
node,361398874,47.2619145,9.6350152
node,361398856,47.2681174,9.6259651
node,361398873,47.268604,9.6246075
node,361398879,47.2683653,9.6241423
node,572529836,47.2706597,9.6216632
node,572529848,47.2704029,9.621226
node,572529853,47.270394,9.6230899
node,972509656,47.2755786,9.6212398
node,972509657,47.2787058,9.6219608
node,966204528,47.2870289,9.6075064
node,966204503,47.2936988,9.6036609
node,966204504,47.2917026,9.6050021
node,966204529,47.2898259,9.6056267
node,966204532,47.292703,9.603693
node,972608902,47.2898766,9.6062311
node,966204507,47.2856853,9.6090445
node,966204509,47.283482,9.6105245
node,966204525,47.2842366,9.6093829
node,972608903,47.2813485,9.6119428
node,972608911,47.2818214,9.6110059
node,966204506,47.2877053,9.6076876
node,972509666,47.2933967,9.6205954
node,966204495,47.2984187,9.6004891
node,966204536,47.2985665,9.5997519
node,966204500,47.2960491,9.6020816
node,966204535,47.2956191,9.601733
node,966204492,47.3053206,9.5958499
node,966204493,47.302951,9.5974428
node,966204494,47.3007867,9.5988975
node,966204538,47.3014906,9.5977863
node,966204541,47.3040769,9.5960477
node,972509668,47.2963083,9.6186653
node,972509673,47.2991975,9.6168309
node,972509676,47.3017702,9.61688
node,972510295,47.3048358,9.6169385
node,972509658,47.2850115,9.6234286
node,972509670,47.2818416,9.6227028
node,972509661,47.2880482,9.6241234
node,972509664,47.2908172,9.622288
node,788472742,47.3071871,9.5823345
node,788472761,47.3088951,9.5862737
node,788472753,47.3116156,9.5910226
node,788472757,47.3122575,9.59397
node,788472764,47.3104911,9.5899135
node,966204490,47.3101046,9.5943902
node,966204491,47.3078243,9.594153
node,966204544,47.3091248,9.592654
node,1160040106,47.3123203,9.5904213
node,1181519516,47.3119739,9.5907329
node,1181519518,47.3121374,9.5922716
node,1298705448,47.3129657,9.5915517
node,3695677247,47.3127979,9.5916553
node,3695677249,47.3124422,9.5919441
node,767463020,47.3153636,9.5942438
node,1298705456,47.3137446,9.5930747
node,966204489,47.3126246,9.5945291
node,767463054,47.3183814,9.5944728
node,966204488,47.3198349,9.595117
node,966212126,47.3154111,9.5947589
node,972608900,47.3176758,9.5949311
node,972510312,47.3133174,9.6171003
node,972510313,47.3104855,9.6170463
node,972510316,47.3076502,9.6169922
node,972510310,47.3193816,9.617216
node,972510311,47.3163152,9.6171575
node,767463015,47.3213833,9.5947194
node,767463045,47.3266161,9.5951396
node,767463053,47.3240172,9.5949234
node,966204486,47.3246745,9.5955053
node,966204487,47.3221562,9.5952784
node,767463039,47.329644,9.5953949
node,767463044,47.332242,9.5960233
node,829335394,47.3321409,9.5965291
node,966204484,47.3296004,9.5959102
node,966204485,47.3271714,9.5957133
node,912535132,47.3268125,9.6200619
node,912535425,47.324069,9.6173055
node,1311788558,47.3225165,9.6172949
node,912535285,47.3323392,9.6255169
node,912535290,47.3296268,9.6228165
node,767463050,47.3349282,9.5968854
node,767463057,47.3375907,9.5979402
node,829335380,47.3375234,9.598305
node,829335398,47.3348816,9.597203
node,767463008,47.3402705,9.5990879
node,767463021,47.3429761,9.6002288
node,829335383,47.3402038,9.5994283
node,829335385,47.3428536,9.6005436
node,769663731,47.3453591,9.6022701
node,972608898,47.3446906,9.6033889
node,767463010,47.3505551,9.6066875
node,767463022,47.3479774,9.6045026
node,899428470,47.3465837,9.6062784
node,767463004,47.3530185,9.6096254
node,899428462,47.3509243,9.6096523
node,899428467,47.348731,9.6079492
node,767463005,47.3554934,9.612594
node,899428459,47.3531517,9.611383
node,899428464,47.3555794,9.6133104
node,9808354899,47.3540555,9.6108692
node,769663714,47.357513,9.6151817
node,899428469,47.3564266,9.6167703
node,912535379,47.3344129,9.6276915
node,972511399,47.3375677,9.6293602
node,9822708325,47.3362521,9.6286212
node,972511393,47.3402259,9.6292837
node,972511408,47.3428563,9.6291924
node,972511415,47.3452359,9.6290963
node,972511416,47.3477884,9.631616
node,901244767,47.3573743,9.6207489
node,902312616,47.3582386,9.6243614
node,902312621,47.3591167,9.6280215
node,972511418,47.3503427,9.634368
node,972511421,47.3528772,9.6371289
node,912535214,47.3554107,9.6397983
node,976975699,47.3578998,9.6423653
node,769663732,47.3596698,9.617966
node,767463012,47.3614897,9.620854
node,767463036,47.3632623,9.6236656
node,764499984,47.3643518,9.62798
node,764499988,47.3654407,9.6323056
node,902312620,47.3600116,9.6318942
node,902312615,47.361741,9.6392661
node,902312622,47.3608943,9.6356692
node,763453318,47.3659243,9.6458648
node,902312617,47.3626257,9.6428584
node,902312618,47.3634955,9.6465075
node,912535146,47.3604056,9.6450163
node,764499985,47.3665273,9.6366272
node,764499992,47.3662311,9.6412464
node,363370459,47.2008629,9.6688321
node,363370526,47.1997155,9.6716286
node,363437987,47.1990568,9.6702706
node,9799392876,47.1989623,9.6701873
node,9799392877,47.1988931,9.670205
node,9799392878,47.1989112,9.6703172
node,1539921817,47.182217,9.6977094
node,363370555,47.1875797,9.691762
node,363370552,47.1853099,9.6942491
node,363370562,47.1838875,9.6958618
node,363370540,47.1941953,9.6844192
node,363370543,47.1955955,9.6811741
node,363370533,47.1970602,9.6777633
node,363370536,47.1984604,9.6744945
node,363437990,47.2010416,9.6759822
node,363370546,47.1897367,9.6893697
node,363370549,47.1920545,9.6867878
node,363416936,47.2011729,9.6874524
node,363416937,47.1986193,9.6904534
node,363416941,47.2012986,9.6892253
node,363416944,47.1984241,9.6917457
node,363370464,47.1965208,9.6929014
node,363370468,47.1958177,9.6961183
node,363416945,47.1976902,9.6965164
node,363370605,47.1747413,9.7359769
node,363370615,47.1755919,9.733633
node,363370523,47.1738477,9.7423364
node,363370608,47.1737502,9.738685
node,363370627,47.1728163,9.7412432
node,363370630,47.1719587,9.7447723
node,1668291603,47.1751263,9.7388047
node,363370519,47.1725354,9.7459415
node,363370529,47.1711974,9.7496479
node,363370619,47.1711578,9.7480175
node,363370623,47.1704654,9.750931
node,363370559,47.180011,9.7001494
node,363370575,47.1799328,9.702942
node,363370579,47.1798846,9.7056897
node,363370567,47.1798041,9.7087216
node,363370571,47.1797236,9.7121087
node,363370596,47.1796431,9.715638
node,363370589,47.179466,9.7229572
node,363370601,47.1795304,9.7194989
node,363370490,47.1880062,9.7176915
node,363370495,47.1856977,9.7203684
node,363370498,47.1834605,9.7229614
node,363370472,47.1954661,9.7003249
node,363370476,47.1950228,9.705184
node,363370480,47.1946407,9.710043
node,1298544581,47.195383,9.7112136
node,363416946,47.1969154,9.7014071
node,1298544583,47.1961488,9.7063126
node,363370484,47.1921593,9.7128814
node,363370487,47.1902076,9.7151495
node,363416947,47.194632,9.7160192
node,363416948,47.1947136,9.7197398
node,363416949,47.1948058,9.7235706
node,363370503,47.1789836,9.7281316
node,363370514,47.1776586,9.7317825
node,363370593,47.1780814,9.7266997
node,363370612,47.1767933,9.7303239
node,1668291605,47.1812084,9.7255622
node,363370509,47.1763942,9.7353024
node,1298544585,47.1949097,9.7279068
node,363416950,47.1950233,9.7326464
node,363416951,47.1951432,9.7373429
node,363416952,47.1952498,9.7419414
node,363416953,47.1953364,9.7461672
node,363416954,47.195443,9.7505696
node,363686945,47.1450747,9.8023905
node,1651414377,47.1475775,9.8004154
node,363686955,47.1428454,9.8082843
node,363686960,47.1424808,9.8087217
node,364026515,47.1415656,9.8093394
node,364026516,47.1409706,9.8106231
node,8740377394,47.1417926,9.8091332
node,8740377395,47.1418576,9.8092778
node,8740377396,47.1419207,9.8094364
node,8740377459,47.1431052,9.8097445
node,8740377465,47.1431256,9.8105236
node,8740377469,47.142942,9.8106879
node,8740377474,47.1432976,9.810681
node,8740377475,47.1432045,9.8104531
node,8740377476,47.1430826,9.8097658
node,8740377477,47.1429992,9.8098447
node,8740377478,47.1425242,9.8102749
node,8740377479,47.1426996,9.8101167
node,8740377480,47.1428829,9.8099514
node,8740377481,47.1428278,9.8100011
node,8740377482,47.1423653,9.8104182
node,8740377483,47.14296,9.8098817
node,8740377484,47.1420083,9.8096899
node,8740377485,47.1420278,9.8096713
node,8740377486,47.142257,9.8102613
node,8740377487,47.1422749,9.8102447
node,8740377488,47.142134,9.8099742
node,8740377489,47.1421535,9.8099558
node,8740377490,47.1427482,9.8098089
node,8740377491,47.1428016,9.8097598
node,8740377492,47.1426193,9.8099276
node,8740377493,47.1424449,9.8100881
node,8740377494,47.1422859,9.8102345
node,8740377495,47.1428789,9.8096886
node,8740377496,47.1426778,9.8094679
node,8740377497,47.1426265,9.8095157
node,8740377498,47.142496,9.809637
node,8740377499,47.142322,9.8097988
node,8740377500,47.1421637,9.8099461
node,8740377501,47.1427548,9.8093963
node,8740377502,47.1422004,9.8095123
node,8740377503,47.142375,9.8093519
node,8740377504,47.1425575,9.8091843
node,8740377505,47.1425034,9.809234
node,8740377506,47.1420406,9.8096591
node,8740377507,47.1426362,9.809112
node,8740377508,47.141773,9.809151
node,8740377509,47.1418358,9.8092972
node,8740377510,47.1419032,9.8094522
node,8740377511,47.1419359,9.8094227
node,8740377512,47.1418723,9.8092646
node,8740377513,47.1421972,9.8091864
node,8740377514,47.1421343,9.8090309
node,8740377515,47.1424016,9.8090016
node,8740377516,47.1423374,9.8088496
node,8740377517,47.142034,9.8091204
node,8740377518,47.1420995,9.8092747
node,8740377519,47.1422749,9.8091161
node,8740377520,47.1422101,9.8089633
node,8740377521,47.1423941,9.8087991
node,8740377522,47.1424583,9.8089503
node,8740377523,47.1416967,9.809639
node,8740377524,47.1416301,9.8094808
node,8740377525,47.1418068,9.8091202
node,8740377526,47.1419707,9.8089714
node,8740377527,47.1421459,9.8088121
node,8740377528,47.1423291,9.8086457
node,8740377529,47.1420643,9.8088863
node,8740377530,47.1422691,9.8087002
node,8740377531,47.1424064,9.8085755
node,8740377532,47.142278,9.8085253
node,8740377533,47.1421787,9.808507
node,8740377534,47.1422458,9.8084494
node,8740377538,47.1420597,9.808609
node,8740377541,47.1418846,9.8087686
node,8740377542,47.1421026,9.8104048
node,8740377543,47.1419813,9.8101191
node,8740377544,47.1418536,9.8098214
node,8740377590,47.1432465,9.8096108
node,8740377608,47.142545,9.8088719
node,364026517,47.141049,9.8125177
node,364026518,47.1412702,9.8145503
node,364026519,47.1421959,9.8159659
node,364026526,47.1430402,9.8163346
node,364026573,47.1427524,9.8118479
node,364026574,47.1422297,9.8131215
node,364026575,47.1424459,9.816711
node,1177464702,47.1425275,9.8132752
node,1177464727,47.1427498,9.8171382
node,1343740326,47.1422612,9.8115706
node,1422450865,47.1429703,9.8123486
node,8740377386,47.1429158,9.811698
node,8740377387,47.1429876,9.8118611
node,8740377388,47.1431318,9.8122016
node,8740377389,47.1432027,9.8123709
node,8740377390,47.1432324,9.8123436
node,8740377391,47.1431593,9.8121765
node,8740377392,47.1430152,9.8118359
node,8740377393,47.1429465,9.8116698
node,8740377402,47.1431867,9.8123857
node,8740377403,47.1431173,9.8122148
node,8740377404,47.1432836,9.8120634
node,8740377409,47.1429002,9.8117123
node,8740377410,47.14297,9.8118771
node,8740377411,47.1431391,9.811723
node,8740377412,47.1430689,9.8115576
node,8740377413,47.1431546,9.811479
node,8740377414,47.1432252,9.8116446
node,8740377415,47.1433137,9.8115638
node,8740377416,47.1432432,9.8113977
node,8740377441,47.143213,9.811897
node,8740377444,47.1432602,9.8125505
node,8740377454,47.1433017,9.8118167
node,8740377458,47.1430467,9.8120476
node,8740377460,47.1426561,9.8112317
node,8740377461,47.1425701,9.8110206
node,8740377462,47.142594,9.8109992
node,8740377463,47.142677,9.8112137
node,8740377464,47.1432204,9.8107472
node,8740377466,47.1428572,9.811059
node,8740377467,47.1430348,9.8109066
node,8740377468,47.1427663,9.8108451
node,8740377470,47.1424599,9.8111192
node,8740377471,47.1425461,9.811326
node,8740377472,47.1426912,9.8112015
node,8740377473,47.1426087,9.8109861
node,8740377536,47.1430654,9.8109787
node,8740377539,47.142892,9.811141
node,8740377606,47.1430412,9.8125197
node,8740377607,47.1428241,9.8120101
node,8740377609,47.1421747,9.8113744
node,363583111,47.1487078,9.8096106
node,363583116,47.1460911,9.8103513
node,363686949,47.144045,9.8063505
node,8740377574,47.1438312,9.8105443
node,8740377578,47.1435402,9.809352
node,8740377589,47.1437007,9.8106636
node,363583122,47.1437556,9.8110342
node,363692384,47.1494507,9.8151753
node,363692389,47.1454009,9.8165428
node,363692391,47.1444672,9.8138546
node,363692392,47.1448289,9.8119641
node,364026524,47.1443324,9.812279
node,364026525,47.1438714,9.8139093
node,8740377397,47.1437107,9.811903
node,8740377398,47.1436458,9.8119628
node,8740377399,47.1435288,9.8120706
node,8740377400,47.1434446,9.8121481
node,8740377401,47.1433548,9.8122309
node,8740377405,47.143369,9.8119857
node,8740377406,47.1434583,9.8119044
node,8740377407,47.1435755,9.8117978
node,8740377408,47.1436408,9.8117383
node,8740377417,47.1433591,9.8112914
node,8740377418,47.1434304,9.8114575
node,8740377419,47.1434963,9.8113975
node,8740377420,47.1434255,9.8112306
node,8740377421,47.1437837,9.8118357
node,8740377422,47.1437135,9.8116721
node,8740377423,47.1435657,9.8113342
node,8740377424,47.1434982,9.8111638
node,8740377425,47.1441011,9.8118262
node,8740377426,47.1439997,9.8115921
node,8740377427,47.1438707,9.8112876
node,8740377428,47.1439009,9.8118443
node,8740377429,47.1439315,9.8116802
node,8740377430,47.1438585,9.8117459
node,8740377431,47.1439382,9.8119309
node,8740377432,47.1439764,9.811896
node,8740377433,47.1439089,9.8119577
node,8740377434,47.1436976,9.8114534
node,8740377435,47.143884,9.8119805
node,8740377436,47.1438563,9.8120059
node,8740377437,47.1435141,9.8123186
node,8740377438,47.1437186,9.8121318
node,8740377439,47.1434261,9.8123989
node,8740377440,47.1436005,9.8122396
node,8740377442,47.1433879,9.8117386
node,8740377443,47.14401,9.8118652
node,8740377445,47.1435707,9.8115731
node,8740377446,47.1435407,9.8110058
node,8740377447,47.1436816,9.81134
node,8740377448,47.143553,9.8108658
node,8740377449,47.1435739,9.8108473
node,8740377450,47.143501,9.8109117
node,8740377451,47.1437201,9.8114312
node,8740377452,47.1437652,9.8113865
node,8740377453,47.1436718,9.8114789
node,8740377455,47.1435045,9.811633
node,8740377456,47.1437938,9.8113583
node,8740377457,47.1436405,9.8115098
node,8740377535,47.1437828,9.8120731
node,8740377537,47.1436369,9.8123252
node,8740377540,47.1434617,9.8124828
node,8740377568,47.144468,9.8115228
node,8740377569,47.1443484,9.8112456
node,8740377570,47.1445655,9.8117486
node,8740377571,47.1445153,9.8117995
node,8740377572,47.1445399,9.8118558
node,8740377573,47.1440703,9.8111105
node,8740377575,47.1444049,9.8118961
node,8740377576,47.1444469,9.8118572
node,8740377577,47.1444727,9.8119168
node,8740377579,47.1441568,9.8107924
node,8740377580,47.1444177,9.8108849
node,8740377581,47.1447689,9.8117177
node,8740377582,47.1446133,9.8119709
node,8740377583,47.1446863,9.8121449
node,8740377584,47.1445222,9.8120994
node,8740377585,47.1446009,9.8122867
node,8740377586,47.1441851,9.8117901
node,8740377587,47.1440674,9.8115045
node,8740377588,47.143947,9.8112175
node,8740377605,47.144456,9.8124124
node,364026520,47.1432189,9.8194574
node,364026576,47.1427299,9.8214277
node,364026577,47.1416387,9.823409
node,1177464648,47.143031,9.8220242
node,1710533280,47.1431033,9.817353
node,364026523,47.1419753,9.8248113
node,364026578,47.1399528,9.8264702
node,364026579,47.1383137,9.8294462
node,1163311596,47.1389172,9.8298297
node,1163311603,47.140473,9.8272766
node,1177464511,47.1402458,9.8268369
node,1177464526,47.13868,9.8295423
node,1177464570,47.1418133,9.8241284
node,363692387,47.1469678,9.8179747
node,364026522,47.1433922,9.822486
node,364026581,47.1347881,9.8361563
node,1177464862,47.1357916,9.8364647
node,364026582,47.1331152,9.8390301
node,1177464800,47.1341212,9.8390232
node,1177464894,47.1320876,9.8421379
node,1186069213,47.1315947,9.8416419
node,1177464790,47.1296665,9.8494384
node,1186069201,47.1294571,9.8481069
node,1177464714,47.1282422,9.8537331
node,1177464735,47.1276554,9.8555023
node,1186069163,47.12722,9.8548726
node,1186069205,47.1280637,9.8523211
node,1177464848,47.1309063,9.8456998
node,1186069190,47.1305278,9.8448686
node,364026580,47.1368094,9.8334447
node,1163311584,47.1380633,9.8357695
node,1163311598,47.1377583,9.8323505
node,1177464903,47.1374634,9.8324582
node,1163311590,47.1383663,9.8391656
node,1163311599,47.1398534,9.8429855
node,1163311605,47.1404534,9.8473432
node,1163311594,47.1410335,9.8515558
node,1163311597,47.1415752,9.8554901
node,363583028,47.1686625,9.758305
node,363583032,47.1677386,9.7620875
node,363686879,47.1694901,9.7626581
node,363583020,47.1696041,9.7544672
node,363686869,47.1706336,9.7539636
node,363686875,47.1700649,9.7583153
node,363583036,47.166825,9.765721
node,363583041,47.1659748,9.7694241
node,363686882,47.1689456,9.7669297
node,363686885,47.1683625,9.7712927
node,363583045,47.1651247,9.7728003
node,363583049,47.1655426,9.7766262
node,363686886,47.1677961,9.7755708
node,363686933,47.1545809,9.8017434
node,363686937,47.1524773,9.7999259
node,363686941,47.1504414,9.7981481
node,363583086,47.1628227,9.8016753
node,363583090,47.1598732,9.8033682
node,363686916,47.1616548,9.7991448
node,363686921,47.1602087,9.8023575
node,363686927,47.1573516,9.8041521
node,363692363,47.1624132,9.8029522
node,363583053,47.1659879,9.7807837
node,363583058,47.1663345,9.7839097
node,363686891,47.1672167,9.7799984
node,363686897,47.1666829,9.7841497
node,363583063,47.1667007,9.7871224
node,363583068,47.1670904,9.7906567
node,363686904,47.1659205,9.7875937
node,363416965,47.1748116,9.7825305
node,363416966,47.1730501,9.7864165
node,363416967,47.1714921,9.7898535
node,363416969,47.1682413,9.7970243
node,363583072,47.1673612,9.7932783
node,363583077,47.1658506,9.7960677
node,363686908,47.1650311,9.7916161
node,363686911,47.1632657,9.7955378
node,363416970,47.1666402,9.8005561
node,363583081,47.1643923,9.798809
node,363692359,47.1646497,9.8016844
node,363416968,47.1698162,9.7935505
node,363416961,47.1810971,9.7669828
node,363416962,47.1797242,9.7707674
node,363416963,47.1782119,9.775029
node,363416959,47.1867546,9.7653356
node,363416960,47.183816,9.7661886
node,363416955,47.195563,9.7551288
node,363416956,47.1935975,9.7581879
node,363416957,47.1915121,9.7614529
node,363416958,47.1895798,9.764512
node,363416964,47.1765788,9.7786318
node,363583099,47.1550463,9.8061287
node,363583103,47.1530578,9.8072829
node,363583107,47.151416,9.8088219
node,363692372,47.1555858,9.8080954
node,363692376,47.1542201,9.8094471
node,363692380,47.1522859,9.8123966
node,363583095,47.157499,9.8047244
node,363692366,47.1593811,9.8046709
node,363692369,47.1566006,9.8062469
node,1177464792,47.0319194,9.9531195
node,1177464739,47.0273357,9.9588675
node,1177464827,47.0294973,9.9561569
node,1177464520,47.0387817,9.9456496
node,1177464565,47.0439373,9.9426757
node,1177464954,47.0406916,9.9445935
node,1177464851,47.0337543,9.9518527
node,1177464896,47.0369849,9.9496222
node,1177464838,47.0711338,9.8984602
node,1177464959,47.0702819,9.900723
node,1177464836,47.0674781,9.9081696
node,1177464889,47.0694696,9.9028805
node,1183502919,47.078754,9.8676174
node,1183502946,47.0822981,9.8653284
node,1183503048,47.0809889,9.8652104
node,1183502905,47.0724741,9.8736211
node,1183502979,47.0728897,9.8736569
node,1183502989,47.0762645,9.8702984
node,1183502991,47.0750065,9.8716531
node,1183503031,47.0730219,9.8742137
node,1177464803,47.0828249,9.8824585
node,1183502923,47.0903621,9.8691449
node,1183502963,47.0857483,9.8656394
node,1183503016,47.0883616,9.8685738
node,1177464574,47.0942512,9.8687958
node,1177464655,47.0965738,9.8675168
node,1183502941,47.0947986,9.8679683
node,1183503020,47.0921218,9.8696472
node,1177464892,47.0889807,9.8710203
node,1177464906,47.0876342,9.8735199
node,1183468853,47.0848955,9.8743596
node,1177464864,47.0850265,9.878363
node,1177464515,47.0919374,9.87007
node,1177464513,47.0750669,9.8934272
node,1177464572,47.0766065,9.8943543
node,1177464891,47.072334,9.8952725
node,1177464732,47.0820571,9.8838866
node,1177464784,47.0820735,9.8866036
node,1177464627,47.0806943,9.8947475
node,1177464705,47.0820972,9.8905465
node,1177464538,47.0795021,9.8960981
node,1177464778,47.06672,9.910183
node,1177464795,47.0671969,9.9127323
node,1177464637,47.0688174,9.921395
node,1177464720,47.068022,9.9171432
node,1177464857,47.0600754,9.9347909
node,1177464898,47.0618103,9.9329255
node,1177464568,47.0675469,9.9246443
node,1177464622,47.0663117,9.9278035
node,1177464521,47.0650409,9.9310536
node,1177464670,47.0513488,9.9409646
node,1177464636,47.0461295,9.9434208
node,1177464716,47.0483271,9.9423867
node,3674638789,47.0494001,9.9418817
node,1177464742,47.0542104,9.9396179
node,1177464831,47.0566562,9.9384667
node,1177464887,47.0582011,9.9368059
node,1177464885,47.0180198,9.9779638
node,1177464569,47.0161508,9.9860546
node,1177464641,47.0170984,9.9819525
node,1177464524,46.9963747,10.0131681
node,1177464624,46.9984857,10.0104205
node,1177464723,47.004116,10.0015597
node,1177464775,47.001995,10.0042319
node,1177464699,47.0006048,10.0076621
node,1177464900,47.0105854,9.9937882
node,1177464798,47.006413,9.9986657
node,1177464859,47.0087881,9.9956732
node,1177464890,47.0129548,9.991303
node,1177464960,47.0155728,9.988557
node,1177464618,47.0229412,9.9643778
node,1177464634,47.0213719,9.9663454
node,1177464666,47.0251077,9.9616612
node,1177464554,47.0199451,9.9696289
node,1177464950,47.0189528,9.9739247
node,1177464567,46.994231,10.0159584
node,1177464632,47.0997173,9.866435
node,1177464707,47.1028528,9.8653559
node,1183502937,47.0974687,9.8662934
node,1183503003,47.1019838,9.864182
node,1183503025,47.1003501,9.864486
node,1186069169,47.1100365,9.8626835
node,1177464786,47.1059618,9.8642858
node,1177464842,47.1088715,9.8634054
node,1183503043,47.1040866,9.8637907
node,1186069197,47.1069311,9.8632614
node,1177464806,47.111752,9.8625337
node,1177464866,47.1146164,9.8616669
node,1177464908,47.1167374,9.8617154
node,1186069157,47.114226,9.8613398
node,1186069166,47.112365,9.8619367
node,1177464516,47.1206068,9.8618037
node,1177464541,47.1185389,9.8617565
node,1177464576,47.1235323,9.860898
node,1186069173,47.1226109,9.8603286
node,1186069193,47.1195902,9.8612624
node,1186069203,47.1175312,9.8612922
node,1177464660,47.126133,9.8600927
node,1186069161,47.1257353,9.8593627
node,1163311587,47.1407871,9.8599588
node,1163311595,47.1414248,9.8644772
node,1163311606,47.1420225,9.8687568
node,1163311582,47.1427612,9.8739457
node,1163257977,47.1427197,9.8772753
node,1163258032,47.1426723,9.8810785
node,1163258148,47.1426074,9.8862818
node,1163257918,47.1425551,9.8904765
node,1163258135,47.1423222,9.8944302
node,1163257899,47.1420759,9.8986113
node,1163258058,47.1418655,9.9021826
node,1163258108,47.1416246,9.9062713
node,1163257900,47.1413909,9.9102366
node,1163257945,47.1405878,9.9145172
node,1163258109,47.1397599,9.9189293
node,1163258082,47.1381045,9.9277512
node,1163258136,47.1389293,9.923356
node,1163258008,47.1371952,9.9351895
node,1163258124,47.1372756,9.9321477
node,1163258107,47.1366159,9.9407328
node,1163258029,47.1343717,9.947839
node,1163258134,47.136045,9.9434662
node,1163258045,47.1297188,9.9594631
node,1163258057,47.1329268,9.9516148
node,1163258006,47.1315019,9.9553383
node,1163258047,47.1370999,9.9384157
node,1163258027,47.1222461,9.9780386
node,1163258069,47.119816,9.9819125
node,1163258118,47.1179699,9.9848553
node,1163258003,47.1186367,9.9901658
node,1163258043,47.1193027,9.9954708
node,1163257963,47.1200047,10.0010618
node,1163258021,47.1206882,10.0065052
node,1163258144,47.1213474,10.0117562
node,1163257898,47.1289088,9.9627553
node,1163258055,47.1279143,9.9667973
node,1163257972,47.124551,9.974364
node,1163258097,47.1270217,9.9704251
node,1163257909,47.121943,10.0165002
node,1163258023,47.1236681,10.0189966
node,1163258053,47.1262429,10.0227228
node,1163257911,47.1263305,10.0271412
node,1163257965,47.1263979,10.030542
node,1163257894,47.1264862,10.0349999
node,1163257939,47.126545,10.0379663
node,1163258095,47.126644,10.0429583
node,5037133744,47.126778,10.0465383
node,1163258046,47.1277151,10.0499576
node,1163257943,47.1289711,10.0573097
node,1163258081,47.1287948,10.0541737
node,1163257915,47.1277855,10.0658897
node,1163258007,47.1291955,10.0614625
node,363370446,47.2075793,9.6579924
node,361413810,47.212944,9.6493742
node,361413811,47.2112642,9.6521084
node,363370442,47.2094011,9.6550706
node,363370450,47.2057575,9.6608942
node,363370455,47.2038925,9.6639328
