way, 122592183, [1369443997 2994943065 2994943064 1369443966 1369443968 1618098836 2994943061 1618098835 2994943060 1618098834 2994943059 1369443978 1369443939 2994943058 2994943056 1369443947 ], 202, 1369443997, 1369443947, 15.883836, 48.329963, 15.887472, 48.329793, 141.707056, 79.650975, 141.979720, 79.632130, 0.273315, 220000, 1, 1
way, 122592184, [1369443962 1369443966 1369443990 1618098830 1369443958 1342401715 ], 203, 1369443962, 1342401715, 15.884307, 48.330063, 15.884199, 48.329131, 141.742407, 79.662060, 141.734240, 79.558471, 0.103910, 220000, 1, 1
way, 122592187, [1369443957 1369443959 1369443968 1369443955 ], 205, 1369443957, 1369443955, 15.885106, 48.329349, 15.885172, 48.330025, 141.802333, 79.582765, 141.807245, 79.657835, 0.075231, 220000, 1, 1
way, 122592188, [1369443995 2994943062 2994943063 1369443956 1369443937 2994943066 1618098837 2994943067 1618098838 2994943068 1618098840 1369443955 1369443962 2994943069 2994943070 1369443991 ], 206, 1369443995, 1369443991, 15.887476, 48.329920, 15.883855, 48.330084, 141.980035, 79.646194, 141.708451, 79.664484, 0.272200, 220000, 1, 1
way, 122592192, [2994942728 1369443969 9245521987 1369443951 1369443970 9245521983 2994942730 1618098825 1369443987 1369443980 1369443967 1369443972 ], 210, 2994942728, 1369443972, 15.886452, 48.328202, 15.882948, 48.328360, 141.903258, 79.455160, 141.640425, 79.472749, 0.263421, 380000, 1, 1
way, 122592193, [2994943041 1369443979 1618098827 2994943040 1369443948 2994943039 ], 211, 2994943041, 2994943039, 15.884050, 48.328855, 15.886501, 48.328744, 141.723089, 79.527807, 141.906888, 79.515399, 0.184217, 380000, 1, 1
way, 122592194, [1369443946 9661470036 9661470047 9661470041 9661470033 1369444000 ], 212, 1369443946, 1369444000, 15.879732, 48.328339, 15.881409, 48.328280, 141.399287, 79.470414, 141.525080, 79.463877, 0.125962, 380000, 1, 1
way, 122592196, [1369443999 2994943050 2994943051 1369443993 1369443952 2994943052 1618098831 2994943053 1618098832 2994943054 1618098833 1369443959 1369443990 2994943055 2994943057 1369443998 ], 213, 1369443999, 1369443998, 15.887449, 48.329643, 15.883827, 48.329805, 141.977995, 79.615419, 141.706351, 79.633464, 0.272243, 220000, 1, 1
way, 122592197, [2994942722 1369443954 1369443933 9245521985 1618098823 1369443986 1369443977 1369443985 2994942723 ], 214, 2994942722, 2994942723, 15.886129, 48.327599, 15.883481, 48.327727, 141.879013, 79.388095, 141.680449, 79.402337, 0.199075, 380000, 1, 1
way, 122592198, [1369443974 1369443969 1369443963 1369443948 1342401893 ], 215, 1369443974, 1342401893, 15.886334, 48.328062, 15.886396, 48.329036, 141.894371, 79.439628, 141.899043, 79.547931, 0.108404, 380000, 1, 1
way, 122592201, [1369443988 9661470034 9661470038 9661470031 9661470045 1369443941 ], 218, 1369443988, 1369443941, 15.881438, 48.328427, 15.879743, 48.328484, 141.527239, 79.480243, 141.400127, 79.486525, 0.127267, 380000, 1, 1
way, 122592202, [1369443971 9661470048 9661470035 9661470046 9661470037 1369443996 ], 219, 1369443971, 1369443996, 15.881447, 48.328575, 15.879743, 48.328624, 141.527907, 79.496654, 141.400090, 79.502157, 0.127935, 380000, 1, 1
way, 122666599, [7741662851 7741662843 7741662852 7741662853 7741662854 ], 221, 7741662851, 7741662854, 16.417261, 48.123293, 16.417268, 48.124050, 181.709773, 56.672800, 181.710306, 56.756976, 0.084178, 380000, 1, 1
way, 122666600, [305188284 7741662847 7741662842 7741662848 7741662849 7741662850 ], 222, 305188284, 7741662850, 16.417500, 48.123134, 16.417506, 48.124049, 181.727696, 56.655122, 181.728206, 56.756876, 0.101756, 380000, 1, 1
way, 122666601, [7741662855 7741662856 7741662857 7741662858 ], 223, 7741662855, 7741662858, 16.417020, 48.123294, 16.417023, 48.124051, 181.691737, 56.672900, 181.692000, 56.757087, 0.084188, 380000, 1, 1
way, 122666602, [305188288 7741662859 7741662844 7741662860 7741662861 7741662862 ], 224, 305188288, 7741662862, 16.416768, 48.123136, 16.416777, 48.124052, 181.672809, 56.655433, 181.673492, 56.757199, 0.101768, 380000, 1, 1
way, 123502474, [7747170971 7747170970 7747170967 1377070008 ], 225, 7747170971, 1377070008, 16.378012, 48.357352, 16.377882, 48.356869, 178.766431, 82.696182, 178.756690, 82.642470, 0.054589, 220000, 1, 1
way, 123502475, [7747170969 7747170968 7747170966 1377070007 ], 226, 7747170969, 1377070007, 16.378191, 48.357335, 16.378075, 48.356848, 178.779840, 82.694225, 178.771156, 82.640091, 0.054827, 220000, 1, 1
way, 128225175, [278211669 7747185115 7747185120 7747185121 ], 232, 278211669, 7747185121, 16.376847, 48.357706, 16.377331, 48.357394, 178.679043, 82.735508, 178.715384, 82.700841, 0.050224, 220000, 1, 1
way, 128225176, [1417494428 7747185116 7747185122 7747185123 ], 233, 1417494428, 7747185123, 16.376712, 48.357615, 16.377198, 48.357301, 178.668964, 82.725446, 178.705358, 82.690501, 0.050454, 220000, 1, 1
way, 128225178, [278211427 7747185117 7747185124 7747185125 ], 234, 278211427, 7747185125, 16.376576, 48.357524, 16.377066, 48.357209, 178.658787, 82.715272, 178.695481, 82.680316, 0.050679, 220000, 1, 1
way, 128225179, [1417494427 7747185118 7747185126 7747185127 ], 235, 1417494427, 7747185127, 16.376457, 48.357427, 16.376939, 48.357121, 178.649811, 82.704510, 178.685995, 82.670532, 0.049636, 220000, 1, 1
way, 128731273, [1421769275 7745069047 7745069025 7745069048 7745069049 ], 243, 1421769275, 7745069049, 16.696506, 48.032145, 16.696514, 48.032804, 202.651006, 46.538802, 202.651606, 46.612082, 0.073283, 380000, 1, 1
way, 128731274, [1421769274 7745069040 7745069021 7745069041 7745069042 ], 244, 1421769274, 7745069042, 16.695288, 48.032146, 16.695303, 48.032809, 202.559696, 46.538824, 202.560791, 46.612572, 0.073756, 380000, 1, 1
way, 128731275, [1421769276 7745069050 7745069026 7745069051 7745069052 ], 245, 1421769276, 7745069052, 16.696752, 48.032142, 16.696755, 48.032804, 202.669514, 46.538424, 202.669709, 46.611982, 0.073559, 380000, 1, 1
way, 128731277, [1421769277 7745069032 7745069031 7745069020 7745069033 ], 246, 1421769277, 7745069033, 16.695045, 48.032927, 16.695052, 48.032235, 202.541480, 46.625680, 202.541982, 46.548708, 0.076973, 380000, 1, 1
way, 128731278, [1421769273 7745069037 7745069019 7745069038 7745069039 ], 247, 1421769273, 7745069039, 16.694810, 48.032147, 16.694824, 48.032811, 202.523812, 46.538969, 202.524884, 46.612772, 0.073811, 380000, 1, 1
way, 145259589, [1369443975 1369443992 1369443938 1369443994 1369443935 1618098826 2994943033 9245521984 1369444001 1369443983 9245521986 1369443963 2994942731 ], 263, 1369443975, 2994942731, 15.882955, 48.328513, 15.886474, 48.328345, 141.641010, 79.489827, 141.904908, 79.471093, 0.264562, 380000, 1, 1
way, 145259590, [1369443964 1369443984 1369443960 1369443965 1369443942 1618098824 2994942726 9245521982 1369443924 1369443989 1369443974 2994942725 ], 264, 1369443964, 2994942725, 15.882927, 48.328206, 15.886441, 48.328057, 141.638865, 79.455638, 141.902381, 79.439128, 0.264032, 380000, 1, 1
